Lake.Name,STN,Site.ID,Year,meanTP_yearly,Latitude,Longitude
SHOAL LAKE,7012,3,2006,20.55,49.61972222,-94.97333333
SHOAL LAKE,7012,3,2007,21.9,49.61972222,-94.97333333
SHOAL LAKE,7012,3,2008,24.15,49.61972222,-94.97333333
SHOAL LAKE,7012,3,2009,7.5,49.61972222,-94.97333333
SHOAL LAKE,7012,3,2010,17.7,49.61972222,-94.97333333
SHOAL LAKE,7012,3,2011,24,49.61972222,-94.97333333
SHOAL LAKE,7012,4,2002,21.23333333,49.61055556,-95.0925
SHOAL LAKE,7012,4,2003,19.55,49.61055556,-95.0925
SHOAL LAKE,7012,4,2004,23.55,49.61055556,-95.0925
SHOAL LAKE,7012,4,2005,15.3,49.61055556,-95.0925
SHOAL LAKE,7012,4,2006,17.3,49.61055556,-95.0925
SHOAL LAKE,7012,4,2007,23.95,49.61055556,-95.0925
SHOAL LAKE,7012,4,2008,23.65,49.61055556,-95.0925
SHOAL LAKE,7012,4,2009,20.5,49.61055556,-95.0925
SHOAL LAKE,7012,4,2010,16.2,49.61055556,-95.0925
SHOAL LAKE,7012,4,2011,14.1,49.61055556,-95.0925
SHOAL LAKE,7012,6,2006,15.55,49.6,-94.96666667
SHOAL LAKE,7012,7,2002,24.6,49.61527778,-94.975
SHOAL LAKE,7012,8,2003,15.5,49.55,-94.94472222
SHOAL LAKE,7012,8,2004,14.65,49.55,-94.94472222
SHOAL LAKE,7012,8,2005,15.2,49.55,-94.94472222
SHOAL LAKE,7012,8,2006,15.55,49.55,-94.94472222
SHOAL LAKE,7012,8,2007,18,49.55,-94.94472222
SHOAL LAKE,7012,8,2008,13,49.55,-94.94472222
SHOAL LAKE,7012,8,2009,15.75,49.55,-94.94472222
SHOAL LAKE,7012,8,2010,15.5,49.55,-94.94472222
SHOAL LAKE,7012,8,2011,14.1,49.55,-94.94472222
SHOAL LAKE,7012,8,2012,17.3,49.55,-94.94472222
SHOAL LAKE,7012,8,2013,14.7,49.55,-94.94472222
SHOAL LAKE,7012,8,2014,12.3,49.55,-94.94472222
SHOAL LAKE,7012,8,2015,13.3,49.55,-94.94472222
SHOAL LAKE,7012,8,2016,15,49.55,-94.94472222
SHOAL LAKE,7012,8,2017,15.7,49.55,-94.94472222
SHOAL LAKE,7012,8,2018,17.3,49.55,-94.94472222
SHOAL LAKE,7012,8,2019,14.3,49.55,-94.94472222
SHOAL LAKE,7012,9,2003,15,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2004,13.3,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2005,14.65,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2006,15.25,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2007,14.2,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2008,13.85,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2009,13.2,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2010,16.2,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2011,16,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2012,13,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2013,12.6,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2014,11.4,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2015,12.4,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2016,12.3,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2017,15.9,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2018,12.9,49.55388889,-95.05833333
SHOAL LAKE,7012,9,2019,16.3,49.55388889,-95.05833333
SHOAL LAKE,7012,10,2018,24.5,49.61527778,-94.96944444
SHOAL LAKE,7012,10,2019,20.4,49.61527778,-94.96944444
SHOE LAKE,4934,1,2003,4.5,45.20138889,-78.91805556
SHOE LAKE,4934,2,2011,7.3,45.20694444,-78.91416667
SHOE LAKE,4934,2,2012,25,45.20694444,-78.91416667
SHOE LAKE,4934,2,2019,11.5,45.20694444,-78.91416667
SHOULDICE LAKE,7013,1,2002,6.8,45.14694444,-81.42083333
SIDING LAKE,7326,1,2003,11.9,45.28305556,-79.31583333
SIGSWORTH (MINK) LAKE,7472,1,2009,10.14166667,44.50888889,-76.62
SIGSWORTH (MINK) LAKE,7472,1,2010,10.53333333,44.50888889,-76.62
SIGSWORTH (MINK) LAKE,7472,1,2011,9.1,44.50888889,-76.62
SIGSWORTH (MINK) LAKE,7472,1,2012,8.133333333,44.50888889,-76.62
SIGSWORTH (MINK) LAKE,7472,1,2013,11.6,44.50888889,-76.62
SIGSWORTH (MINK) LAKE,7472,1,2014,9.2,44.50888889,-76.62
SIGSWORTH (MINK) LAKE,7472,1,2015,8.46,44.50888889,-76.62
SIGSWORTH (MINK) LAKE,7472,1,2016,8.6,44.50888889,-76.62
SIGSWORTH (MINK) LAKE,7472,1,2017,10.76666667,44.50888889,-76.62
SIGSWORTH (MINK) LAKE,7472,1,2018,8.233333333,44.50888889,-76.62
SIGSWORTH (MINK) LAKE,7472,1,2019,11.2,44.50888889,-76.62
SILENT LAKE,4946,1,2007,5.05,44.91166667,-78.06222222
SILVER LAKE,4953,1,2002,6.25,46.42888889,-81.01416667
SILVER LAKE,4953,1,2004,5.55,46.42888889,-81.01416667
SILVER LAKE,4953,1,2007,8.45,46.42888889,-81.01416667
SILVER LAKE,4953,2,2003,5.1,46.43055556,-81.01305556
SILVER LAKE,4953,3,2003,5.4,46.4275,-81.01555556
SILVER LAKE,4953,3,2010,5.6,46.4275,-81.01555556
SILVER LAKE,4953,3,2013,4.9,46.4275,-81.01555556
SILVER LAKE,4953,3,2015,4.6,46.4275,-81.01555556
SILVER LAKE,4953,3,2018,5.5,46.4275,-81.01555556
SILVER LAKE,4953,3,2019,5.5,46.4275,-81.01555556
SILVER LAKE,4955,1,2019,4.8,49.88944444,-95.86916667
SILVER LAKE,4951,1,2002,15.1,44.90277778,-79.31305556
SILVER LAKE,4951,1,2003,9.85,44.90277778,-79.31305556
SILVER LAKE,4951,1,2004,9.6,44.90277778,-79.31305556
SILVER LAKE,4951,1,2005,6.65,44.90277778,-79.31305556
SILVER LAKE,4951,1,2006,9.75,44.90277778,-79.31305556
SILVER LAKE,4951,1,2007,8.75,44.90277778,-79.31305556
SILVER LAKE,4951,1,2008,10.45,44.90277778,-79.31305556
SILVER LAKE,4951,1,2009,10.1,44.90277778,-79.31305556
SILVER LAKE,4951,1,2010,9.5,44.90277778,-79.31305556
SILVER LAKE,4951,1,2011,11.4,44.90277778,-79.31305556
SILVER LAKE,4951,1,2012,7.8,44.90277778,-79.31305556
SILVER LAKE,4951,1,2013,12.3,44.90277778,-79.31305556
SILVER LAKE,4951,1,2014,9.6,44.90277778,-79.31305556
SILVER LAKE,4951,1,2015,10,44.90277778,-79.31305556
SILVER LAKE,4951,2,2002,21.95,44.90194444,-79.31722222
SILVER LAKE,4951,2,2003,9.4,44.90194444,-79.31722222
SILVER LAKE,4950,1,2002,31.55,44.82666667,-76.6
SILVER LAKE,4950,1,2003,7.2,44.82666667,-76.6
SILVER LAKE,4950,1,2004,6.7,44.82666667,-76.6
SILVER LAKE,4950,1,2005,5.8,44.82666667,-76.6
SILVER LAKE,4950,1,2006,5.2,44.82666667,-76.6
SILVER LAKE,4950,1,2007,5.9,44.82666667,-76.6
SILVER LAKE,4950,1,2009,7.7,44.82666667,-76.6
SILVER LAKE,4950,1,2010,7,44.82666667,-76.6
SILVER LAKE,4950,1,2011,5.6,44.82666667,-76.6
SILVER LAKE,4950,1,2012,6.3,44.82666667,-76.6
SILVER LAKE,4950,1,2013,6.1,44.82666667,-76.6
SILVER LAKE,4950,1,2014,6.8,44.82666667,-76.6
SILVER LAKE,4950,1,2015,6.6,44.82666667,-76.6
SILVER LAKE,4950,1,2016,5.4,44.82666667,-76.6
SILVER LAKE,4950,1,2017,6.8,44.82666667,-76.6
SILVER LAKE,4950,1,2018,5,44.82666667,-76.6
SILVER LAKE,4950,3,2005,5.85,44.82666667,-76.60277778
SILVER LAKE,4950,3,2012,5.3,44.82666667,-76.60277778
SILVER LAKE,4954,1,2006,7.95,48.63138889,-88.70638889
SILVER LAKE,4954,1,2007,5.15,48.63138889,-88.70638889
SILVER LAKE,4954,1,2017,4.2,48.63138889,-88.70638889
SILVER LAKE,4954,1,2018,4.1,48.63138889,-88.70638889
SILVER LAKE,4954,1,2019,6.7,48.63138889,-88.70638889
SILVER LAKE,4954,2,2006,7.25,48.63333333,-88.71666667
SILVER LAKE,4954,2,2017,3.9,48.63333333,-88.71666667
SILVER LAKE,4954,2,2018,4.8,48.63333333,-88.71666667
SILVER LAKE,4954,2,2019,5.6,48.63333333,-88.71666667
SILVER QUEEN LAKE,4958,1,2002,17.85,49.24194444,-81.13777778
SILVER QUEEN LAKE,4958,1,2003,11.425,49.24194444,-81.13777778
SILVER QUEEN LAKE,4958,1,2004,13.65,49.24194444,-81.13777778
SILVER QUEEN LAKE,4958,1,2005,18.5,49.24194444,-81.13777778
SILVER QUEEN LAKE,4958,1,2006,13,49.24194444,-81.13777778
SILVER QUEEN LAKE,4958,1,2007,15.4,49.24194444,-81.13777778
SILVER QUEEN LAKE,4958,2,2005,13.25,49.23972222,-81.14472222
SILVER QUEEN LAKE,4958,2,2006,12.4,49.23972222,-81.14472222
SILVER QUEEN LAKE,4958,2,2007,11.65,49.23972222,-81.14472222
SILVER QUEEN LAKE,4958,2,2017,13.6,49.23972222,-81.14472222
SILVER QUEEN LAKE,4958,2,2018,17.7,49.23972222,-81.14472222
SILVER QUEEN LAKE,4958,3,2005,14.3,49.24305556,-81.13027778
SILVER QUEEN LAKE,4958,3,2007,12.15,49.24305556,-81.13027778
SILVER QUEEN LAKE,4958,3,2017,15.4,49.24305556,-81.13027778
SILVER QUEEN LAKE,4958,3,2018,13.3,49.24305556,-81.13027778
SILVER SAND LAKE,4959,1,2004,9.45,45.08222222,-79.75
SIMCOE LAKE,6982,3,2002,18.08333333,44.54,-79.41527778
SIMCOE LAKE,6982,3,2003,11,44.54,-79.41527778
SIMCOE LAKE,6982,3,2004,12.3,44.54,-79.41527778
SIMCOE LAKE,6982,3,2005,8.2125,44.54,-79.41527778
SIMCOE LAKE,6982,3,2006,8.7625,44.54,-79.41527778
SIMCOE LAKE,6982,3,2007,11.0875,44.54,-79.41527778
SIMCOE LAKE,6982,3,2008,9.383333333,44.54,-79.41527778
SIMCOE LAKE,6982,3,2009,25.875,44.54,-79.41527778
SIMCOE LAKE,6982,3,2010,13.225,44.54,-79.41527778
SIMCOE LAKE,6982,3,2011,19.775,44.54,-79.41527778
SIMCOE LAKE,6982,3,2012,8.45,44.54,-79.41527778
SIMCOE LAKE,6982,3,2013,12.75,44.54,-79.41527778
SIMCOE LAKE,6982,3,2014,9.275,44.54,-79.41527778
SIMCOE LAKE,6982,3,2015,10.825,44.54,-79.41527778
SIMCOE LAKE,6982,3,2016,10.325,44.54,-79.41527778
SIMCOE LAKE,6982,3,2017,16.3,44.54,-79.41527778
SIMCOE LAKE,6982,3,2018,9.133333333,44.54,-79.41527778
SIMCOE LAKE,6982,3,2019,10.5,44.54,-79.41527778
SIMCOE LAKE,6982,7,2002,11.48333333,44.55472222,-79.335
SIMCOE LAKE,6982,7,2003,13.15,44.55472222,-79.335
SIMCOE LAKE,6982,7,2004,15.7,44.55472222,-79.335
SIMCOE LAKE,6982,7,2005,9.933333333,44.55472222,-79.335
SIMCOE LAKE,6982,7,2006,11.3,44.55472222,-79.335
SIMCOE LAKE,6982,7,2007,10.89166667,44.55472222,-79.335
SIMCOE LAKE,6982,7,2008,11.53,44.55472222,-79.335
SIMCOE LAKE,6982,7,2009,11.66666667,44.55472222,-79.335
SIMCOE LAKE,6982,10,2006,11.13,44.32916667,-79.42722222
SIMMONS LAKE,7188,1,2002,10.85,46.5425,-81.41805556
SIMMONS LAKE,7188,1,2015,14.9,46.5425,-81.41805556
SIMMONS LAKE,7188,1,2016,12,46.5425,-81.41805556
SIMMONS LAKE,7188,1,2017,15.9,46.5425,-81.41805556
SIMMONS LAKE,7188,1,2019,16.2,46.5425,-81.41805556
SIMON LAKE,4963,1,2002,26.7,46.39611111,-81.195
SIMON LAKE,4963,1,2003,19,46.39611111,-81.195
SIMON LAKE,4963,1,2004,31.9,46.39611111,-81.195
SIMON LAKE,4963,1,2005,32.15,46.39611111,-81.195
SIMON LAKE,4963,1,2006,41.45,46.39611111,-81.195
SIMON LAKE,4963,1,2007,96.2,46.39611111,-81.195
SIMON LAKE,4963,1,2008,42.25,46.39611111,-81.195
SIMON LAKE,4963,1,2009,61.6,46.39611111,-81.195
SIMON LAKE,4963,1,2010,62.75,46.39611111,-81.195
SIMON LAKE,4963,1,2011,54.7,46.39611111,-81.195
SIMON LAKE,4963,1,2013,84.7,46.39611111,-81.195
SIMON LAKE,4963,2,2007,50.2,46.39694444,-82.80527778
SIMON LAKE,4963,2,2014,38.2,46.39694444,-82.80527778
SIMON LAKE,4963,3,2003,30.9,46.39555556,-81.19694444
SIMON LAKE,4963,3,2004,26.55,46.39555556,-81.19694444
SIMON LAKE,4963,3,2010,31.4,46.39555556,-81.19694444
SIMON LAKE,4963,3,2012,28.8,46.39555556,-81.19694444
SIMON LAKE,4963,3,2015,47.2,46.39555556,-81.19694444
SIMON LAKE,4963,3,2016,37.1,46.39555556,-81.19694444
SIMON LAKE,4963,3,2017,56.1,46.39555556,-81.19694444
SIMON LAKE,4963,3,2018,34.2,46.39555556,-81.19694444
SIMON LAKE,4963,3,2019,40.1,46.39555556,-81.19694444
SIMON LAKE,4963,4,2007,56.4,46.5825,-82.80527778
SIMON LAKE,4963,5,2012,50.7,46.3925,-81.20111111
SIMON LAKE,4963,5,2014,47.6,46.3925,-81.20111111
SIMON LAKE,4963,5,2015,94.5,46.3925,-81.20111111
SIMON LAKE,4963,5,2016,121,46.3925,-81.20111111
SINAMINDA LAKE,4965,1,2004,6.9,46.90833333,-81.95305556
SINGED TREE LAKE,4969,1,2015,12.5,48.20222222,-82.32638889
SINGED TREE LAKE,4969,1,2016,11.25,48.20222222,-82.32638889
SINGED TREE LAKE,4969,2,2015,12.1,48.21444444,-82.33472222
SINGLETON LAKE,6972,1,2005,16.6,44.52,-76.11472222
SINGLETON LAKE,6972,2,2016,10.9,44.51861111,-76.11722222
SINGLETON LAKE,6972,2,2017,16.4,44.51861111,-76.11722222
SINGLETON LAKE,6972,2,2018,14,44.51861111,-76.11722222
SIX MILE LAKE,4978,1,2002,10.5,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2003,7.95,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2004,9.1,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2005,11.3,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2006,8.5,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2007,6.7,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2008,9.75,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2009,9.6,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2010,10.9,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2011,9.1,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2012,11.1,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2013,12.1,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2014,8.9,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2015,8.8,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2016,8.1,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2017,12.7,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2018,9.6,44.91611111,-79.75194444
SIX MILE LAKE,4978,1,2019,9.3,44.91611111,-79.75194444
SIX MILE LAKE,4978,4,2003,7,44.90027778,-79.71166667
SIX MILE LAKE,4978,5,2003,8.8,44.89055556,-79.74361111
SKELETON LAKE,7350,1,2004,32.65,47.86083333,-79.67055556
SKELETON LAKE,7350,1,2005,33.4,47.86083333,-79.67055556
SKELETON LAKE,7350,1,2007,33.4,47.86083333,-79.67055556
SKELETON LAKE,7350,2,2004,31.4,47.86527778,-79.64777778
SKELETON LAKE,7350,2,2005,32.2,47.86527778,-79.64777778
SKELETON LAKE,7350,2,2007,36.15,47.86527778,-79.64777778
SKELETON LAKE,4982,1,2002,4.85,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2003,3.9,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2004,3.35,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2005,2.8,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2006,3.8,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2007,3.95,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2008,1.8,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2009,26.225,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2011,2.8,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2012,1.8,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2013,3.5,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2014,2.4,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2015,4.2,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2016,2.7,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2017,3.5,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2018,3.2,45.25444444,-79.44638889
SKELETON LAKE,4982,1,2019,3.9,45.25444444,-79.44638889
SKELETON LAKE,4982,2,2002,3.8,45.26722222,-79.42166667
SKELETON LAKE,4982,2,2004,3,45.26722222,-79.42166667
SKELETON LAKE,4982,3,2004,2.2,45.23416667,-79.47
SKELETON LAKE,4982,3,2005,2.25,45.23416667,-79.47
SKELETON LAKE,4982,4,2019,4.3,45.26777778,-79.45138889
SKILL LAKE,7322,2,2003,12.6,46.44777778,-81.40333333
SKILL LAKE,7322,2,2010,10.2,46.44777778,-81.40333333
SKILL LAKE,7322,3,2013,9.6,46.44638889,-81.39888889
SKILL LAKE,7322,3,2015,9.6,46.44638889,-81.39888889
SKILL LAKE,7322,3,2018,11.6,46.44638889,-81.39888889
SKOOKUM LAKE,4985,1,2004,5.6,46.52472222,-83.60277778
SKOOTAMATTA LAKE,4986,1,2002,14.65,44.84444444,-77.30277778
SKOOTAMATTA LAKE,4986,1,2008,8.95,44.84444444,-77.30277778
SKOOTAMATTA LAKE,4986,1,2009,9.25,44.84444444,-77.30277778
SKOOTAMATTA LAKE,4986,1,2010,10.7,44.84444444,-77.30277778
SKOOTAMATTA LAKE,4986,1,2011,6.2,44.84444444,-77.30277778
SKOOTAMATTA LAKE,4986,1,2012,6.9,44.84444444,-77.30277778
SKOOTAMATTA LAKE,4986,1,2013,10.6,44.84444444,-77.30277778
SKOOTAMATTA LAKE,4986,1,2014,9.9,44.84444444,-77.30277778
SKOOTAMATTA LAKE,4986,1,2015,6.9,44.84444444,-77.30277778
SKOOTAMATTA LAKE,4986,1,2016,5.7,44.84444444,-77.30277778
SKOOTAMATTA LAKE,4986,1,2017,8.4,44.84444444,-77.30277778
SKOOTAMATTA LAKE,4986,1,2018,5.3,44.84444444,-77.30277778
SKOOTAMATTA LAKE,4986,2,2002,12.85,44.85472222,-77.26416667
SKOOTAMATTA LAKE,4986,2,2003,16.45,44.85472222,-77.26416667
SKOOTAMATTA LAKE,4986,2,2004,11.1,44.85472222,-77.26416667
SKOOTAMATTA LAKE,4986,2,2006,11.45,44.85472222,-77.26416667
SKOOTAMATTA LAKE,4986,2,2014,10.4,44.85472222,-77.26416667
SKOOTAMATTA LAKE,4986,2,2015,6.2,44.85472222,-77.26416667
SKOOTAMATTA LAKE,4986,2,2016,5.4,44.85472222,-77.26416667
SKOOTAMATTA LAKE,4986,2,2017,9.2,44.85472222,-77.26416667
SKOOTAMATTA LAKE,4986,2,2018,5.5,44.85472222,-77.26416667
SKOOTAMATTA LAKE,4986,3,2003,9,44.82555556,-77.25694444
SKOOTAMATTA LAKE,4986,3,2004,9.45,44.82555556,-77.25694444
SKOOTAMATTA LAKE,4986,3,2006,7.5,44.82555556,-77.25694444
SKOOTAMATTA LAKE,4986,3,2007,12.3,44.82555556,-77.25694444
SKOOTAMATTA LAKE,4986,3,2014,12.3,44.82555556,-77.25694444
SKOOTAMATTA LAKE,4986,3,2015,7.5,44.82555556,-77.25694444
SKOOTAMATTA LAKE,4986,3,2016,5.8,44.82555556,-77.25694444
SKOOTAMATTA LAKE,4986,3,2017,6.9,44.82555556,-77.25694444
SKOOTAMATTA LAKE,4986,3,2018,5.9,44.82555556,-77.25694444
SKOOTAMATTA LAKE,4986,4,2006,9.3,44.84666667,-77.22361111
SKOOTAMATTA LAKE,4986,4,2007,13.6,44.84666667,-77.22361111
SKOOTAMATTA LAKE,4986,4,2008,7.65,44.84666667,-77.22361111
SKOOTAMATTA LAKE,4986,4,2009,8.3,44.84666667,-77.22361111
SKOOTAMATTA LAKE,4986,4,2010,8.7,44.84666667,-77.22361111
SKOOTAMATTA LAKE,4986,4,2011,6.3,44.84666667,-77.22361111
SKOOTAMATTA LAKE,4986,4,2012,5.7,44.84666667,-77.22361111
SKOOTAMATTA LAKE,4986,4,2013,9.1,44.84666667,-77.22361111
SKOOTAMATTA LAKE,4986,4,2014,13,44.84666667,-77.22361111
SKOOTAMATTA LAKE,4986,4,2015,7.9,44.84666667,-77.22361111
SKOOTAMATTA LAKE,4986,4,2016,5.3,44.84666667,-77.22361111
SKOOTAMATTA LAKE,4986,4,2017,7,44.84666667,-77.22361111
SKOOTAMATTA LAKE,4986,4,2018,5,44.84666667,-77.22361111
SKOOTAMATTA LAKE,4986,5,2003,8.4,44.83916667,-77.24777778
SKOOTAMATTA LAKE,4986,5,2004,8.75,44.83916667,-77.24777778
SKOOTAMATTA LAKE,4986,6,2002,9.7,44.84472222,-77.3
SKOOTAMATTA LAKE,4986,6,2003,10.85,44.84472222,-77.3
SKOOTAMATTA LAKE,4986,6,2004,9.6,44.84472222,-77.3
SKOOTAMATTA LAKE,4986,6,2008,8,44.84472222,-77.3
SKOOTAMATTA LAKE,4986,6,2009,8.7,44.84472222,-77.3
SKOOTAMATTA LAKE,4986,6,2010,7.3,44.84472222,-77.3
SKOOTAMATTA LAKE,4986,6,2011,7.6,44.84472222,-77.3
SKOOTAMATTA LAKE,4986,6,2012,10,44.84472222,-77.3
SLATE ROCK LAKE,4994,1,2014,10.5,48.20277778,-82.32638889
SMITH LAKE,5012,1,2004,3.95,47.38333333,-80.76666667
SMITH LAKE,5009,1,2003,15.2,46.19194444,-77.88861111
SMOKE LAKE,5014,1,2002,8,45.52638889,-78.69027778
SMOKE LAKE,5014,1,2003,5.15,45.52638889,-78.69027778
SNAKE ISLAND LAKE,6047,6,2003,18.7,47.06611111,-79.77333333
SNAKE ISLAND LAKE,6047,6,2004,9.35,47.06611111,-79.77333333
SNAKE ISLAND LAKE,6047,8,2003,19.9,47.06611111,-79.77611111
SNAKE ISLAND LAKE,6047,8,2004,13.3,47.06611111,-79.77611111
SNAKE ISLAND LAKE,6047,8,2005,6.6,47.06611111,-79.77611111
SNAKE ISLAND LAKE,6047,8,2010,11.6,47.06611111,-79.77611111
SNAKE ISLAND LAKE,6047,8,2013,5.8,47.06611111,-79.77611111
SNAKE ISLAND LAKE,6047,9,2003,14.2,47.06527778,-79.76611111
SNAKE ISLAND LAKE,6047,9,2004,7.6,47.06527778,-79.76611111
SNAKE ISLAND LAKE,6047,10,2003,10.5,47.06916667,-79.76111111
SNAKE ISLAND LAKE,6047,10,2004,7.6,47.06916667,-79.76111111
SNAKE ISLAND LAKE,6047,10,2005,6.6,47.06916667,-79.76111111
SNAKE ISLAND LAKE,6047,10,2010,7.6,47.06916667,-79.76111111
SNAKE ISLAND LAKE,6047,10,2013,5.9,47.06916667,-79.76111111
SNAKE ISLAND LAKE,6047,11,2003,12.2,47.06166667,-79.75472222
SNAKE ISLAND LAKE,6047,11,2004,7.75,47.06166667,-79.75472222
SNAKE ISLAND LAKE,6047,11,2010,8.2,47.06166667,-79.75472222
SNAKE ISLAND LAKE,6047,11,2013,5.7,47.06166667,-79.75472222
SNAKE ISLAND LAKE,6047,12,2015,7,47.06611111,-79.77444444
SNAKE ISLAND LAKE,6047,12,2016,5.1,47.06611111,-79.77444444
SNAKE ISLAND LAKE,6047,13,2015,5.8,47.06944444,-79.76138889
SNAKE ISLAND LAKE,6047,13,2016,5.5,47.06944444,-79.76138889
SNAKE ISLAND LAKE,6047,14,2016,6.5,47.06138889,-79.75555556
SNOW LAKE,5024,1,2002,14.5,45.42361111,-78.81444444
SOURCE LAKE,5052,1,2004,3.1,45.55944444,-78.65138889
SOURCE LAKE,5052,1,2007,3.55,45.55944444,-78.65138889
SOURCE LAKE,5052,1,2008,5.05,45.55944444,-78.65138889
SOURCE LAKE,5052,1,2009,9,45.55944444,-78.65138889
SOURCE LAKE,5052,1,2010,3.8,45.55944444,-78.65138889
SOURCE LAKE,5052,1,2011,4.3,45.55944444,-78.65138889
SOURCE LAKE,5052,1,2012,3.7,45.55944444,-78.65138889
SOURCE LAKE,5052,1,2013,4.1,45.55944444,-78.65138889
SOURCE LAKE,5052,1,2014,4.7,45.55944444,-78.65138889
SOURCE LAKE,5052,1,2015,5,45.55944444,-78.65138889
SOURCE LAKE,5052,1,2016,5.1,45.55944444,-78.65138889
SOURCE LAKE,5052,1,2017,5.1,45.55944444,-78.65138889
SOURCE LAKE,5052,1,2018,5.3,45.55944444,-78.65138889
SOURCE LAKE,5052,1,2019,6.1,45.55944444,-78.65138889
SOUTH ANSON LAKE,5056,1,2002,11.85,44.95277778,-78.89388889
SOUTH BAY (HURON),7433,1,2006,3.75,45.57361111,-81.89944444
SOUTH BAY (HURON),7433,2,2006,3.55,45.57361111,-81.89944444
SOUTH BAY (HURON),7433,3,2006,3.3,45.57361111,-81.89944444
SOUTH BEAR LAKE,7441,1,2007,5.2,47.52,-80.55166667
SOUTH BEAVER LAKE,7562,1,2013,10,44.78416667,-78.78027778
SOUTH GALIPO LAKE,5063,1,2002,8.45,45.36777778,-78.44388889
SOUTH LAKE,7459,1,2009,24.95833333,44.44,-76.22722222
SOUTH LAKE,7459,1,2010,27.06666667,44.44,-76.22722222
SOUTH LAKE,7459,1,2011,25.06666667,44.44,-76.22722222
SOUTH LAKE,7459,1,2012,33.48333333,44.44,-76.22722222
SOUTH LAKE,7459,1,2013,30.3,44.44,-76.22722222
SOUTH LAKE,7459,1,2014,30.76,44.44,-76.22722222
SOUTH LAKE,7459,1,2015,26.38,44.44,-76.22722222
SOUTH LAKE,7459,1,2016,28.28,44.44,-76.22722222
SOUTH LAKE,7459,1,2017,32.125,44.44,-76.22722222
SOUTH LAKE,7459,1,2018,29.18333333,44.44,-76.22722222
SOUTH LAKE,7459,1,2019,49.13333333,44.44,-76.22722222
SOUTH LAKE,5066,1,2002,11.5,44.91166667,-78.68305556
SOUTH LAKE,5066,1,2003,11.05,44.91166667,-78.68305556
SOUTH LAKE,5066,1,2004,7.8,44.91166667,-78.68305556
SOUTH LAKE,5066,1,2006,5.55,44.91166667,-78.68305556
SOUTH LAKE,5066,1,2007,6.2,44.91166667,-78.68305556
SOUTH LAKE,5066,1,2008,6.1,44.91166667,-78.68305556
SOUTH LAKE,5066,1,2009,9,44.91166667,-78.68305556
SOUTH LAKE,5066,1,2012,7.3,44.91166667,-78.68305556
SOUTH LAKE,5066,1,2013,6.6,44.91166667,-78.68305556
SOUTH LAKE,5066,1,2014,6.2,44.91166667,-78.68305556
SOUTH LAKE,5066,1,2015,6.6,44.91166667,-78.68305556
SOUTH LAKE,5066,1,2016,6.9,44.91166667,-78.68305556
SOUTH LAKE,5066,1,2017,5.5,44.91166667,-78.68305556
SOUTH LAKE,5066,1,2018,5.7,44.91166667,-78.68305556
