Lake.Name,STN,Site.ID,Year,Secchi.depth_avg,Latitude,Longitude
GENEVA LAKE,1634,3,1997,3.7,46.74944444,-81.555
GENEVA LAKE,1634,3,1998,3.5,46.74944444,-81.555
GENEVA LAKE,1634,3,1999,4.4,46.74944444,-81.555
GENEVA LAKE,1634,3,2000,3.3,46.74944444,-81.555
GENEVA LAKE,1634,3,2001,3.4,46.74944444,-81.555
GENEVA LAKE,1634,3,2002,3.7,46.74944444,-81.555
GENEVA LAKE,1634,3,2003,3.5,46.74944444,-81.555
GENEVA LAKE,1634,3,2005,5.2,46.74944444,-81.555
GENEVA LAKE,1634,3,2006,4.1,46.74944444,-81.555
GENEVA LAKE,1634,3,2007,4.3,46.74944444,-81.555
GENEVA LAKE,1634,3,2008,4.4,46.74944444,-81.555
GENEVA LAKE,1634,3,2009,4.5,46.74944444,-81.555
GENEVA LAKE,1634,3,2010,5.7,46.74944444,-81.555
GENEVA LAKE,1634,3,2011,5.2,46.74944444,-81.555
GENEVA LAKE,1634,3,2012,5.6,46.74944444,-81.555
GENEVA LAKE,1634,3,2013,4.5,46.74944444,-81.555
GENEVA LAKE,1634,3,2015,4.2,46.74944444,-81.555
GENEVA LAKE,1634,3,2016,5.2,46.74944444,-81.555
GENEVA LAKE,1634,3,2017,5.2,46.74944444,-81.555
GENEVA LAKE,1634,3,2018,5.5,46.74944444,-81.555
GENEVA LAKE,1634,3,2019,4.2,46.74944444,-81.555
GEORGE LAKE,1637,1,2004,13,46.03055556,-81.39638889
GEORGIAN BAY,7064,1,1995,3.2,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,1997,4.4,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,1998,4.8,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,1999,3.8,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2000,3.8,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2001,4.5,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2002,2.5,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2003,3.2,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2004,3.6,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2005,4.1,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2006,3.9,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2007,5.1,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2008,3.5,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2009,3.8,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2010,4.2,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2011,4.2,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2012,4.2,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2013,4.1,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2014,2.9,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2015,3.6,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2016,3.5,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2017,4,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2018,3.6,45.42388889,-80.31555556
GEORGIAN BAY,7064,1,2019,4.6,45.42388889,-80.31555556
GEORGIAN BAY,7064,2,2001,6,45.27333333,-80.07944444
GEORGIAN BAY,7064,2,2002,6,45.27333333,-80.07944444
GEORGIAN BAY,7064,2,2003,5.2,45.27333333,-80.07944444
GEORGIAN BAY,7064,2,2006,8.5,45.27333333,-80.07944444
GEORGIAN BAY,7064,2,2019,4.3,45.27333333,-80.07944444
GEORGIAN BAY,7064,3,1995,5.2,45.37333333,-80.30444444
GEORGIAN BAY,7064,4,1995,5.7,45.28333333,-80.23333333
GEORGIAN BAY,7064,5,2002,4.9,44.81888889,-79.82277778
GEORGIAN BAY,7064,6,1998,7,45.35472222,-80.30222222
GEORGIAN BAY,7064,6,1999,10,45.35472222,-80.30222222
GEORGIAN BAY,7064,7,1995,8.9,44.80583333,-80.07388889
GEORGIAN BAY,7064,7,1996,9,44.80583333,-80.07388889
GEORGIAN BAY,7064,8,1995,4.8,45.43138889,-80.36916667
GEORGIAN BAY,7064,9,1998,3.5,45.39055556,-80.16972222
GEORGIAN BAY,7064,9,1999,2.6,45.39055556,-80.16972222
GEORGIAN BAY,7064,9,2000,4.5,45.39055556,-80.16972222
GEORGIAN BAY,7064,9,2001,3.7,45.39055556,-80.16972222
GEORGIAN BAY,7064,10,1997,2.6,45.39916667,-80.20333333
GEORGIAN BAY,7064,10,1998,3.2,45.39916667,-80.20333333
GEORGIAN BAY,7064,10,1999,3.2,45.39916667,-80.20333333
GEORGIAN BAY,7064,10,2000,2.5,45.39916667,-80.20333333
GEORGIAN BAY,7064,10,2001,1.9,45.39916667,-80.20333333
GEORGIAN BAY,7064,10,2002,2.5,45.39916667,-80.20333333
GEORGIAN BAY,7064,10,2003,2.3,45.39916667,-80.20333333
GEORGIAN BAY,7064,10,2004,2.5,45.39916667,-80.20333333
GEORGIAN BAY,7064,11,2001,6.3,45.59277778,-80.49833333
GEORGIAN BAY,7064,11,2013,5.3,45.59277778,-80.49833333
GEORGIAN BAY,7064,11,2014,3.9,45.59277778,-80.49833333
GEORGIAN BAY,7064,11,2015,5.3,45.59277778,-80.49833333
GEORGIAN BAY,7064,11,2016,4.7,45.59277778,-80.49833333
GEORGIAN BAY,7064,11,2017,5.1,45.59277778,-80.49833333
GEORGIAN BAY,7064,11,2019,6.3,45.59277778,-80.49833333
GEORGIAN BAY,7064,12,2000,5.1,45.40388889,-80.16888889
GEORGIAN BAY,7064,12,2001,5.3,45.40388889,-80.16888889
GEORGIAN BAY,7064,12,2002,4.8,45.40388889,-80.16888889
GEORGIAN BAY,7064,12,2003,5.1,45.40388889,-80.16888889
GEORGIAN BAY,7064,12,2004,5.4,45.40388889,-80.16888889
GEORGIAN BAY,7064,12,2005,5,45.40388889,-80.16888889
GEORGIAN BAY,7064,12,2006,4.9,45.40388889,-80.16888889
GEORGIAN BAY,7064,12,2007,5,45.40388889,-80.16888889
GEORGIAN BAY,7064,12,2008,4.8,45.40388889,-80.16888889
GEORGIAN BAY,7064,12,2009,4.6,45.40388889,-80.16888889
GEORGIAN BAY,7064,12,2010,4.6,45.40388889,-80.16888889
GEORGIAN BAY,7064,13,2001,6.1,45.05388889,-80.02416667
GEORGIAN BAY,7064,13,2002,6.5,45.05388889,-80.02416667
GEORGIAN BAY,7064,13,2003,6.9,45.05388889,-80.02416667
GEORGIAN BAY,7064,13,2004,6.8,45.05388889,-80.02416667
GEORGIAN BAY,7064,13,2005,9,45.05388889,-80.02416667
GEORGIAN BAY,7064,14,1995,9,44.80138889,-80.06888889
GEORGIAN BAY,7064,14,1997,8.5,44.80138889,-80.06888889
GEORGIAN BAY,7064,14,1998,9,44.80138889,-80.06888889
GEORGIAN BAY,7064,14,1999,9.8,44.80138889,-80.06888889
GEORGIAN BAY,7064,14,2000,9,44.80138889,-80.06888889
GEORGIAN BAY,7064,14,2001,9.3,44.80138889,-80.06888889
GEORGIAN BAY,7064,14,2002,9.3,44.80138889,-80.06888889
GEORGIAN BAY,7064,15,1995,5.4,45.35333333,-80.28555556
GEORGIAN BAY,7064,17,2002,2.6,44.87222222,-79.7875
GEORGIAN BAY,7064,17,2004,2,44.87222222,-79.7875
GEORGIAN BAY,7064,18,2002,2.5,44.8875,-79.80055556
GEORGIAN BAY,7064,18,2004,2.3,44.8875,-79.80055556
GEORGIAN BAY,7064,22,1995,8.9,44.81666667,-80.06361111
GEORGIAN BAY,7064,22,1996,9,44.81666667,-80.06361111
GEORGIAN BAY,7064,22,2003,4.7,44.81666667,-80.06361111
GEORGIAN BAY,7064,24,2004,6.3,45.31916667,-80.21055556
GEORGIAN BAY,7064,25,2004,2.1,45.40222222,-80.225
GEORGIAN BAY,7064,25,2005,2.7,45.40222222,-80.225
GEORGIAN BAY,7064,25,2006,2.4,45.40222222,-80.225
GEORGIAN BAY,7064,25,2007,2.1,45.40222222,-80.225
GEORGIAN BAY,7064,25,2008,1.9,45.40222222,-80.225
GEORGIAN BAY,7064,25,2009,2.2,45.40222222,-80.225
GEORGIAN BAY,7064,25,2010,2.2,45.40222222,-80.225
GEORGIAN BAY,7064,25,2011,2.2,45.40222222,-80.225
GEORGIAN BAY,7064,25,2012,2.4,45.40222222,-80.225
GEORGIAN BAY,7064,25,2013,2.3,45.40222222,-80.225
GEORGIAN BAY,7064,25,2014,2.2,45.40222222,-80.225
GEORGIAN BAY,7064,25,2015,2.5,45.40222222,-80.225
GEORGIAN BAY,7064,25,2016,2.7,45.40222222,-80.225
GEORGIAN BAY,7064,25,2018,2.4,45.40222222,-80.225
GEORGIAN BAY,7064,25,2019,2,45.40222222,-80.225
GEORGIAN BAY,7064,26,2004,1.7,45.39722222,-80.22805556
GEORGIAN BAY,7064,26,2005,3.1,45.39722222,-80.22805556
GEORGIAN BAY,7064,26,2006,2.4,45.39722222,-80.22805556
GEORGIAN BAY,7064,26,2007,2.6,45.39722222,-80.22805556
GEORGIAN BAY,7064,26,2008,1.7,45.39722222,-80.22805556
GEORGIAN BAY,7064,26,2009,2.3,45.39722222,-80.22805556
GEORGIAN BAY,7064,26,2010,2.2,45.39722222,-80.22805556
GEORGIAN BAY,7064,26,2011,2.1,45.39722222,-80.22805556
GEORGIAN BAY,7064,26,2012,2.7,45.39722222,-80.22805556
GEORGIAN BAY,7064,26,2013,2.2,45.39722222,-80.22805556
GEORGIAN BAY,7064,27,2004,3.9,45.38,-80.19916667
GEORGIAN BAY,7064,27,2006,4.7,45.38,-80.19916667
GEORGIAN BAY,7064,27,2008,4.2,45.38,-80.19916667
GEORGIAN BAY,7064,27,2009,4.7,45.38,-80.19916667
GEORGIAN BAY,7064,27,2011,5,45.38,-80.19916667
GEORGIAN BAY,7064,27,2016,4.5,45.38,-80.19916667
GEORGIAN BAY,7064,27,2017,3.5,45.38,-80.19916667
GEORGIAN BAY,7064,28,2004,4.9,45.425,-80.33888889
GEORGIAN BAY,7064,34,2005,6.1,45.38805556,-80.31138889
GEORGIAN BAY,7064,37,2005,2.6,45.40333333,-80.19194444
GEORGIAN BAY,7064,37,2006,2.2,45.40333333,-80.19194444
GEORGIAN BAY,7064,37,2008,1.9,45.40333333,-80.19194444
GEORGIAN BAY,7064,37,2009,2.5,45.40333333,-80.19194444
GEORGIAN BAY,7064,37,2010,2.1,45.40333333,-80.19194444
GEORGIAN BAY,7064,37,2011,2.1,45.40333333,-80.19194444
GEORGIAN BAY,7064,37,2012,2.3,45.40333333,-80.19194444
GEORGIAN BAY,7064,37,2013,2,45.40333333,-80.19194444
GEORGIAN BAY,7064,37,2014,2.2,45.40333333,-80.19194444
GEORGIAN BAY,7064,37,2016,2.5,45.40333333,-80.19194444
GEORGIAN BAY,7064,37,2017,2.2,45.40333333,-80.19194444
GEORGIAN BAY,7064,37,2018,2.4,45.40333333,-80.19194444
GEORGIAN BAY,7064,37,2019,2.5,45.40333333,-80.19194444
GEORGIAN BAY,7064,38,2005,2.9,45.3925,-80.31333333
GEORGIAN BAY,7064,38,2006,2.5,45.3925,-80.31333333
GEORGIAN BAY,7064,38,2007,2.5,45.3925,-80.31333333
GEORGIAN BAY,7064,38,2008,1.6,45.3925,-80.31333333
GEORGIAN BAY,7064,38,2009,2,45.3925,-80.31333333
GEORGIAN BAY,7064,38,2010,2,45.3925,-80.31333333
GEORGIAN BAY,7064,38,2011,2.2,45.3925,-80.31333333
GEORGIAN BAY,7064,38,2012,2.5,45.3925,-80.31333333
GEORGIAN BAY,7064,38,2013,2.4,45.3925,-80.31333333
GEORGIAN BAY,7064,38,2014,1.5,45.3925,-80.31333333
GEORGIAN BAY,7064,40,2004,9,45.08388889,-80.00166667
GEORGIAN BAY,7064,45,2005,2.8,45.39888889,-80.18611111
GEORGIAN BAY,7064,45,2006,2.4,45.39888889,-80.18611111
GEORGIAN BAY,7064,45,2007,3.1,45.39888889,-80.18611111
GEORGIAN BAY,7064,48,2005,1.5,45.40555556,-80.19472222
GEORGIAN BAY,7064,49,2005,2.2,45.39833333,-80.19388889
GEORGIAN BAY,7064,50,2005,2.2,45.39972222,-80.20805556
GEORGIAN BAY,7064,51,2005,2.1,45.40222222,-80.22583333
GEORGIAN BAY,7064,52,2005,2.2,45.39666667,-80.22888889
GEORGIAN BAY,7064,53,2005,2.2,45.39583333,-80.225
GEORGIAN BAY,7064,54,2006,4.5,44.86111111,-79.84416667
GEORGIAN BAY,7064,54,2007,4.8,44.86111111,-79.84416667
GEORGIAN BAY,7064,54,2008,4.6,44.86111111,-79.84416667
GEORGIAN BAY,7064,54,2009,4.6,44.86111111,-79.84416667
GEORGIAN BAY,7064,54,2010,5.6,44.86111111,-79.84416667
GEORGIAN BAY,7064,54,2011,4,44.86111111,-79.84416667
GEORGIAN BAY,7064,54,2012,4.4,44.86111111,-79.84416667
GEORGIAN BAY,7064,54,2013,3.8,44.86111111,-79.84416667
GEORGIAN BAY,7064,61,2012,7,45.08777778,-80.02527778
GEORGIAN BAY,7064,62,2012,4,45.08444444,-79.99888889
GEORGIAN BAY,7064,63,2012,2.4,44.99972222,-79.92666667
GEORGIAN BAY,7064,64,2012,2.9,44.885,-79.80638889
GEORGIAN BAY,7064,65,2012,2.9,44.89138889,-79.79305556
GEORGIAN BAY,7064,66,2012,2.4,44.87361111,-79.81944444
GEORGIAN BAY,7064,67,2012,2.3,44.87444444,-79.80694444
GEORGIAN BAY,7064,68,2012,2.9,44.87638889,-79.78638889
GEORGIAN BAY,7064,69,2012,2.1,44.86722222,-79.78611111
GEORGIAN BAY,7064,71,2013,3,44.75222222,-79.74111111
GEORGIAN BAY,7064,71,2014,3.1,44.75222222,-79.74111111
GEORGIAN BAY,7064,71,2015,3.6,44.75222222,-79.74111111
GEORGIAN BAY,7064,71,2016,3.2,44.75222222,-79.74111111
GEORGIAN BAY,7064,71,2017,3.9,44.75222222,-79.74111111
GEORGIAN BAY,7064,71,2018,4.1,44.75222222,-79.74111111
GEORGIAN BAY,7064,71,2019,4,44.75222222,-79.74111111
GEORGIAN BAY,7064,73,2016,4.3,44.99083333,-79.93861111
GEORGIAN BAY,7064,77,2016,4.1,45.14055556,-79.99888889
GEORGIAN BAY,7064,77,2019,3.2,45.14055556,-79.99888889
GEORGIAN BAY,7064,78,2016,3.2,45.38,-80.19916667
GEORGIAN BAY,7064,83,2017,3.5,44.9275,-79.9
GEORGIAN BAY,7064,85,2017,3.1,44.9275,-79.91333333
GEORGIAN BAY,7064,85,2018,3.1,44.9275,-79.91333333
GEORGIAN BAY,7064,85,2019,3.1,44.9275,-79.91333333
GEORGIAN BAY,7064,86,2017,3.5,45.84083333,-80.72555556
GEORGIAN BAY,7064,86,2018,2.8,45.84083333,-80.72555556
GEORGIAN BAY,7064,86,2019,3.3,45.84083333,-80.72555556
GEORGIAN BAY,7064,88,2018,3.9,44.93055556,-79.85277778
GEORGIAN BAY,7064,88,2019,4.1,44.93055556,-79.85277778
GEORGIAN BAY,7064,89,2018,3.9,45.31277778,-80.045
GEORGIAN BAY,7064,95,2018,3.9,44.91333333,-79.82722222
GEORGIAN BAY,7064,96,2019,3.1,45.15805556,-79.98388889
GEORGIAN BAY,7064,97,2019,3.4,45.15472222,-80.02083333
GEORGIAN BAY,7064,98,2018,3.3,44.8975,-79.89555556
GEORGIAN BAY,7064,98,2019,3.8,44.8975,-79.89555556
GEORGIAN BAY,7064,104,2018,4.5,44.8,-79.93555556
GEORGIAN BAY,7064,104,2019,3.4,44.8,-79.93555556
GEORGIAN BAY,7064,106,2019,6,45.24638889,-80.14333333
GEORGIAN BAY,7064,108,2019,5.8,45.37333333,-80.30444444
GEORGIAN BAY,7064,109,2019,3.9,45.29055556,-80.05861111
GEROW LAKE,7663,1,2017,2.6,45.2125,-79.66666667
GEROW LAKE,7663,1,2019,3.1,45.2125,-79.66666667
GHOST LAKE,7434,1,2012,5,49.83861111,-92.66666667
GHOST LAKE,7434,1,2013,5.3,49.83861111,-92.66666667
GHOST LAKE,7434,1,2014,4.9,49.83861111,-92.66666667
GHOST LAKE,7434,1,2016,5.6,49.83861111,-92.66666667
GHOST LAKE,7434,2,2012,4.3,49.83833333,-92.665
GHOST LAKE,7434,2,2014,3,49.83833333,-92.665
GIBBONEY LAKE,7499,1,2010,0.9,46.36694444,-83.87166667
GIBSON LAKE,1644,3,2015,2.3,44.96388889,-79.75055556
GIBSON LAKE,1644,3,2018,2.3,44.96388889,-79.75055556
GIBSON LAKE,6040,1,2003,6.4,48.45055556,-80.8125
GIBSON LAKE,6040,1,2005,5.9,48.45055556,-80.8125
GIBSON LAKE,6040,1,2018,4.8,48.45055556,-80.8125
GIBSON LAKE,6040,1,2019,5.4,48.45055556,-80.8125
GIBSON LAKE,6040,2,2003,5.8,48.4475,-80.81
GIBSON LAKE,6040,2,2005,5,48.4475,-80.81
GIBSON LAKE,6040,2,2018,3.6,48.4475,-80.81
GIBSON LAKE,6040,2,2019,5.4,48.4475,-80.81
GILBANK LAKE (BLACK),1649,1,1998,5.6,45.295,-79.74444444
GILBANK LAKE (BLACK),1649,1,1999,5,45.295,-79.74444444
GILBANK LAKE (BLACK),1649,1,2000,4.4,45.295,-79.74444444
GILBANK LAKE (BLACK),1649,1,2001,4.3,45.295,-79.74444444
GILBANK LAKE (BLACK),1649,1,2002,4.2,45.295,-79.74444444
GILBANK LAKE (BLACK),1649,1,2003,4,45.295,-79.74444444
GILBANK LAKE (BLACK),1649,1,2006,3.9,45.295,-79.74444444
GILBANK LAKE (BLACK),1649,1,2011,3.8,45.295,-79.74444444
GILBANK LAKE (BLACK),1649,2,2014,3,45.29472222,-79.74444444
GILBANK LAKE (BLACK),1649,2,2017,2.9,45.29472222,-79.74444444
GILBANK LAKE (BLACK),1649,2,2018,5.1,45.29472222,-79.74444444
GILBANK LAKE (BLACK),1649,2,2019,3.8,45.29472222,-79.74444444
GILLEACH LAKE,7042,1,2004,1.5,45.15833333,-79.21694444
GILLIES LAKE,6337,1,2005,4.2,45.20472222,-81.33055556
GILLIES LAKE,7435,5,2014,4.4,47.36611111,-79.73444444
GILLIES LAKE,7435,5,2019,3.5,47.36611111,-79.73444444
GILLIES LAKE,7435,6,2014,4.6,47.37555556,-79.74444444
GILLIES LAKE,7435,6,2019,3.5,47.37555556,-79.74444444
GILLIES LAKE,7435,7,2014,3.5,47.38861111,-79.73888889
GILLIES LAKE,7435,7,2019,2.5,47.38861111,-79.73888889
GILLIES LAKE,7435,8,2014,3.2,47.38361111,-79.73666667
GILLIES LAKE,7435,8,2019,2.5,47.38361111,-79.73666667
GLAMOR LAKE (BEAR),1658,1,1992,4.2,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,1993,4.4,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,1994,4.2,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,1995,4.7,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,1996,4.3,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,1997,4.5,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,1998,5.4,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,1999,4.3,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,2000,5.1,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,2001,5.4,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,2002,4.5,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,2003,4.8,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,2005,4.3,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,2006,4.7,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,2009,4.6,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,2010,4.4,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,2011,4.8,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,2012,5,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,1,2014,4.3,44.96888889,-78.36944444
GLAMOR LAKE (BEAR),1658,2,2015,5.1,44.96861111,-78.37277778
GLAMOR LAKE (BEAR),1658,2,2016,5.7,44.96861111,-78.37277778
GLAMOR LAKE (BEAR),1658,2,2017,4.7,44.96861111,-78.37277778
GLAMOR LAKE (BEAR),1658,2,2018,5.1,44.96861111,-78.37277778
GLAMOR LAKE (BEAR),1658,2,2019,5.9,44.96861111,-78.37277778
GLAMOR LAKE (BEAR),1658,3,2014,4,44.96611111,-78.37277778
GLAMOR LAKE (BEAR),1658,4,2016,5.6,44.9525,-78.38027778
GLAMOR LAKE (BEAR),1658,4,2017,4.7,44.9525,-78.38027778
GLAMOR LAKE (BEAR),1658,4,2018,5.2,44.9525,-78.38027778
GLAMOR LAKE (BEAR),1658,4,2019,5.7,44.9525,-78.38027778
GLANMIRE LAKE,7251,1,2002,3.5,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2003,3.9,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2004,3.4,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2005,3.8,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2006,3.8,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2007,3.5,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2009,3.1,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2010,3.9,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2011,4,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2012,3.1,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2013,3.1,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2014,3.4,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2015,4.3,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2016,3.8,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2017,3.2,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2018,10.1,44.75916667,-77.63694444
GLANMIRE LAKE,7251,1,2019,3.3,44.75916667,-77.63694444
GLANMIRE LAKE,7251,2,2002,3.5,44.76666667,-77.64444444
GLANMIRE LAKE,7251,2,2003,3.9,44.76666667,-77.64444444
GLANMIRE LAKE,7251,2,2004,3.6,44.76666667,-77.64444444
GLANMIRE LAKE,7251,2,2005,3.9,44.76666667,-77.64444444
GLANMIRE LAKE,7251,2,2006,4,44.76666667,-77.64444444
GLANMIRE LAKE,7251,2,2007,4,44.76666667,-77.64444444
GLANMIRE LAKE,7251,2,2009,3.1,44.76666667,-77.64444444
GLANMIRE LAKE,7251,2,2010,3.8,44.76666667,-77.64444444
GLANMIRE LAKE,7251,2,2011,4.4,44.76666667,-77.64444444
GLANMIRE LAKE,7251,2,2012,3.2,44.76666667,-77.64444444
GLANMIRE LAKE,7251,2,2013,3,44.76666667,-77.64444444
GLANMIRE LAKE,7251,2,2014,3.7,44.76666667,-77.64444444
GLANMIRE LAKE,7251,2,2015,4.4,44.76666667,-77.64444444
GLANMIRE LAKE,7251,2,2017,3.4,44.76666667,-77.64444444
GLANMIRE LAKE,7251,2,2018,9.7,44.76666667,-77.64444444
GLANMIRE LAKE,7251,2,2019,3.3,44.76666667,-77.64444444
GLANMIRE LAKE,7251,3,2002,3.5,44.76666667,-77.65
GLANMIRE LAKE,7251,3,2003,3.8,44.76666667,-77.65
GLANMIRE LAKE,7251,3,2004,3.7,44.76666667,-77.65
GLANMIRE LAKE,7251,3,2005,4.2,44.76666667,-77.65
GLANMIRE LAKE,7251,3,2006,3.7,44.76666667,-77.65
GLANMIRE LAKE,7251,3,2007,4.2,44.76666667,-77.65
GLANMIRE LAKE,7251,3,2009,3.3,44.76666667,-77.65
GLANMIRE LAKE,7251,3,2010,3.6,44.76666667,-77.65
GLANMIRE LAKE,7251,3,2011,3.9,44.76666667,-77.65
GLANMIRE LAKE,7251,3,2012,3.3,44.76666667,-77.65
GLANMIRE LAKE,7251,3,2013,3,44.76666667,-77.65
GLANMIRE LAKE,7251,3,2014,3.7,44.76666667,-77.65
GLANMIRE LAKE,7251,3,2015,4.6,44.76666667,-77.65
GLANMIRE LAKE,7251,3,2017,3.3,44.76666667,-77.65
GLANMIRE LAKE,7251,4,2003,3.9,44.76666667,-77.65
GLANMIRE LAKE,7251,4,2004,3.7,44.76666667,-77.65
GLANMIRE LAKE,7251,4,2005,4.1,44.76666667,-77.65
GLANMIRE LAKE,7251,4,2006,4,44.76666667,-77.65
GLANMIRE LAKE,7251,4,2007,4,44.76666667,-77.65
GLANMIRE LAKE,7251,4,2009,3.2,44.76666667,-77.65
GLANMIRE LAKE,7251,4,2010,4,44.76666667,-77.65
GLISKNING LAKE,1662,1,2019,3.5,45.52861111,-78.21138889
GLOUCESTER POOL,1666,1,1998,5.7,44.84916667,-79.70055556
GLOUCESTER POOL,1666,1,2000,5.7,44.84916667,-79.70055556
GLOUCESTER POOL,1666,1,2001,3.7,44.84916667,-79.70055556
GLOUCESTER POOL,1666,1,2002,4.7,44.84916667,-79.70055556
GLOUCESTER POOL,1666,3,2012,3.8,44.84861111,-79.70361111
GO HOME LAKE,1667,1,1998,4.9,45.00722222,-79.845
GO HOME LAKE,1667,1,1999,4.4,45.00722222,-79.845
GO HOME LAKE,1667,1,2000,4,45.00722222,-79.845
GO HOME LAKE,1667,1,2001,4.5,45.00722222,-79.845
GO HOME LAKE,1667,1,2002,4.3,45.00722222,-79.845
GO HOME LAKE,1667,1,2003,4.1,45.00722222,-79.845
GO HOME LAKE,1667,1,2004,4.2,45.00722222,-79.845
GO HOME LAKE,1667,1,2006,4.6,45.00722222,-79.845
GO HOME LAKE,1667,1,2007,4.7,45.00722222,-79.845
GO HOME LAKE,1667,1,2010,4.3,45.00722222,-79.845
GO HOME LAKE,1667,2,2002,4.4,45.00722222,-79.845
GO HOME LAKE,1667,2,2003,4.6,45.00722222,-79.845
GO HOME LAKE,1667,2,2004,4.7,45.00722222,-79.845
GO HOME LAKE,1667,2,2006,5.1,45.00722222,-79.845
GO HOME LAKE,1667,2,2007,4.9,45.00722222,-79.845
GO HOME LAKE,1667,2,2010,5,45.00722222,-79.845
GO HOME LAKE,1667,3,2002,4.2,45.00722222,-79.845
GO HOME LAKE,1667,3,2003,4,45.00722222,-79.845
GO HOME LAKE,1667,3,2004,4.4,45.00722222,-79.845
GO HOME LAKE,1667,3,2006,4.5,45.00722222,-79.845
GO HOME LAKE,1667,3,2007,4.5,45.00722222,-79.845
GO HOME LAKE,1667,3,2010,4.2,45.00722222,-79.845
GO HOME LAKE,1667,4,2002,3.8,45.00722222,-79.845
GO HOME LAKE,1667,4,2003,3.7,45.00722222,-79.845
GO HOME LAKE,1667,4,2004,3.6,45.00722222,-79.845
GO HOME LAKE,1667,4,2006,3.8,45.00722222,-79.845
GO HOME LAKE,1667,4,2007,3.8,45.00722222,-79.845
GO HOME LAKE,1667,4,2010,3.7,45.00722222,-79.845
GO HOME LAKE,1667,5,2002,4.2,45.00722222,-79.845
GO HOME LAKE,1667,5,2003,3.9,45.00722222,-79.845
GO HOME LAKE,1667,5,2004,3.8,45.00722222,-79.845
GO HOME LAKE,1667,5,2006,4.4,45.00722222,-79.845
GO HOME LAKE,1667,5,2007,3.8,45.00722222,-79.845
GO HOME LAKE,1667,5,2008,4.7,45.00722222,-79.845
GO HOME LAKE,1667,5,2009,4.3,45.00722222,-79.845
GO HOME LAKE,1667,5,2010,4,45.00722222,-79.845
GO HOME LAKE,1667,6,2002,5.3,45.00722222,-79.845
GO HOME LAKE,1667,6,2003,5.4,45.00722222,-79.845
